uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink,769 - Cult of the Dead,771 - General Character of Religion,772 - Cosmology,773 - Mythology,774 - Animism,775 - Eschatology,776 - Spirits and Gods,777 - Luck and Chance,778 - Sacred Objects and Places,779 - Theological Systems,787 - Revelation and Divination,match_flag
2a7e7f2e-1607-43e2-8664-e132eb2b93c3,"Schwab, William B.",Kinship and lineage among the Yoruba,1955,358,Journal Article,Yoruba,Africa,Western Africa,horticulturalists,,"614,769",https://ehrafworldcultures.yale.edu/sres/2a7e7f2e-1607-43e2-8664-e132eb2b93c3,1,0,0,0,0,0,0,0,0,0,0,False
de20aa59-d05a-41a7-91ba-41ba87b11e91,"Young, Allan Louis, 1938-",Medical beliefs and practices of Begemder Amhara,1970,5,Monograph,Amhara,Africa,Eastern Africa,intensive agriculturalists,,"192,753,755,776,782",https://ehrafworldcultures.yale.edu/sres/de20aa59-d05a-41a7-91ba-41ba87b11e91,0,0,0,0,0,0,1,0,0,0,0,False
ae998716-fe36-4996-bff7-6089b0e21148,"Bell, Charles Alfred, Sir, 1870-1945",The people of Tibet,1928,234,Monograph,Tibetans,Asia,Central Asia,intensive agriculturalists,,"262,775,785,825",https://ehrafworldcultures.yale.edu/sres/ae998716-fe36-4996-bff7-6089b0e21148,0,0,0,0,0,1,0,0,0,0,0,False
c4a63bd7-2701-456f-9df4-85a4500f0af3,"Best, Elsdon, 1856-1931",The Maori: volume 2,1924,217,Monograph,Maori,Oceania,Polynesia,primarily hunter-gatherers,,"776,821",https://ehrafworldcultures.yale.edu/sres/c4a63bd7-2701-456f-9df4-85a4500f0af3,0,0,0,0,0,0,1,0,0,0,0,False
f40a1c79-f24e-4d76-a71b-0ab8b9450080,"Oliver, Douglas L.","Economic and social uses of domestic pigs in Siuai, southern
            Bougainville, Solomon Islands",1949,10,Essay,Siwai,Oceania,Melanesia,agro-pastoralists,,"231,422,685,776,791",https://ehrafworldcultures.yale.edu/sres/f40a1c79-f24e-4d76-a71b-0ab8b9450080,0,0,0,0,0,0,1,0,0,0,0,False
e6d28573-13cb-4abb-a29c-825d99c13709,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,127,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,000,000",https://ehrafworldcultures.yale.edu/sres/e6d28573-13cb-4abb-a29c-825d99c13709,0,0,0,0,0,1,1,0,0,0,1,False
7c8785d2-bd8c-4858-9024-f54f6a0ec5b6,"van Hoek, Maarten",Rapa Nui cupules: voices of a disintegrating society?,2000,101,Journal Article,Rapa Nui,Oceania,Polynesia,horticulturalists,,"1,213,245,311,772,790",https://ehrafworldcultures.yale.edu/sres/7c8785d2-bd8c-4858-9024-f54f6a0ec5b6,0,0,1,0,0,0,0,0,0,0,0,False
bafcc664-435f-4b29-9af2-6e9b68150a0e,"Handy, E. S. Craighill (Edward Smith
         Craighill), 1892-","Native planters in old Hawaii: their life, lore, and
         environment",1972,304,Monograph,Hawaiians,Oceania,Polynesia,other subsistence combinations,,"462,533,755,759,776,000,000",https://ehrafworldcultures.yale.edu/sres/bafcc664-435f-4b29-9af2-6e9b68150a0e,0,0,0,0,0,0,1,0,0,0,0,False
c36275a5-b20f-4498-874c-5a01128933c5,"Jochelson, Waldemar, 1855-1937",The Koryak,1905,293,Monograph,Koryaks,Asia,North Asia,primarily hunter-gatherers,,"539,773",https://ehrafworldcultures.yale.edu/sres/c36275a5-b20f-4498-874c-5a01128933c5,0,0,0,1,0,0,0,0,0,0,0,False
a636ce37-9b63-4073-908e-9147189ddc62,"Friedl, Erika",Children of Deh Koh: young life in an Iranian village,1997,78,Monograph,Lur,Middle East,Middle East,agro-pastoralists,,"177,551,668,779",https://ehrafworldcultures.yale.edu/sres/a636ce37-9b63-4073-908e-9147189ddc62,0,0,0,0,0,0,0,0,0,1,0,False
b1b81ee1-09c4-4a2b-9c6d-95ee18e98266,"Galaal, Muusa H. I.","The terminology and practice of Somali weather lore,
         astronomy, and astrology",1968,62,Monograph,Somali,Africa,Eastern Africa,pastoralists,,"184,787,805,821",https://ehrafworldcultures.yale.edu/sres/b1b81ee1-09c4-4a2b-9c6d-95ee18e98266,0,0,0,0,0,0,0,0,0,0,1,False
ed660366-8a4e-4e42-b13a-902de12c2e62,"Monod, G. H. (Guillaume-Henri)",The Cambodian,1952,9,"Component part(s), monograph",Cambodians,Asia,Southeast Asia,intensive agriculturalists,,"776,778,782",https://ehrafworldcultures.yale.edu/sres/ed660366-8a4e-4e42-b13a-902de12c2e62,0,0,0,0,0,0,1,0,1,0,0,False
fddd5821-a509-4a12-b8e6-b03150c949d5,"French, Reginald Michael, 1884-",Serbian church life,1942,8,Monograph,Serbs,Europe,Southeastern Europe,intensive agriculturalists,,"346,778,796",https://ehrafworldcultures.yale.edu/sres/fddd5821-a509-4a12-b8e6-b03150c949d5,0,0,0,0,0,0,0,0,1,0,0,False
ea808609-8e33-47a2-b55d-11641f46aa57,"Shkilnyk, Anastasia M., 1945-","A poison stronger than love: the destruction of an Ojibwa
         community",1985,72,Monograph,Ojibwa,North America,Arctic and Subarctic,hunter-gatherers,,"774,812,823",https://ehrafworldcultures.yale.edu/sres/ea808609-8e33-47a2-b55d-11641f46aa57,0,0,0,0,1,0,0,0,0,0,0,False
bb4c2ceb-f52a-4d29-8d9d-c3f31ceb74cb,"MassÃ©, Henri, 1886-1969",Persian beliefs and customs,1954,353,Monograph,Iran,Middle East,Middle East,intensive agriculturalists,,776,https://ehrafworldcultures.yale.edu/sres/bb4c2ceb-f52a-4d29-8d9d-c3f31ceb74cb,0,0,0,0,0,0,1,0,0,0,0,False
3bf42f15-7349-498c-b318-1b5cef2ed378,"Firth, Raymond, 1901-2002","Rank and religion in Tikopia: a study in paganism and
         conversion to Christianity",1970,150,Monograph,Tikopia,Oceania,Polynesia,other subsistence combinations,,"613,776,793",https://ehrafworldcultures.yale.edu/sres/3bf42f15-7349-498c-b318-1b5cef2ed378,0,0,0,0,0,0,1,0,0,0,0,False
37a72755-9139-4100-a218-a382c09d4c9c,"Benedict Sandin, 1918-",Iban adat and augury,1980,120,Monograph,Iban,Asia,Southeast Asia,horticulturalists,,"787,825",https://ehrafworldcultures.yale.edu/sres/37a72755-9139-4100-a218-a382c09d4c9c,0,0,0,0,0,0,0,0,0,0,1,False
ef8bdc46-4adf-45dd-b2a8-14516f9ce432,"Jones, Livingston French, 1865-1928",A study of the Thlingets of Alaska,1914,190,Monograph,Tlingit,North America,Northwest Coast and California,hunter-gatherers,,"424,532,533,773",https://ehrafworldcultures.yale.edu/sres/ef8bdc46-4adf-45dd-b2a8-14516f9ce432,0,0,0,1,0,0,0,0,0,0,0,False
8165aa3a-3f41-44b9-a930-8f7a7bf2ac68,"Koentjaraningrat, 1923-",Javanese culture,1985,384,Monograph,Javanese,Asia,Southeast Asia,intensive agriculturalists,,"113,184,779,794",https://ehrafworldcultures.yale.edu/sres/8165aa3a-3f41-44b9-a930-8f7a7bf2ac68,0,0,0,0,0,0,0,0,0,1,0,False
75849275-ceb5-4ff9-9b66-eb889f0ddb3b,"Rodas N., Flavio, 1881-",Chichicastenango: the Kiche Indians; their history and culture; sacred symbols of their dress and textiles,1940,67,Monograph,QuichÃ© Maya,Middle America and the Caribbean,Maya Area,intensive agriculturalists,,"787,821,823,825",https://ehrafworldcultures.yale.edu/sres/75849275-ceb5-4ff9-9b66-eb889f0ddb3b,0,0,0,0,0,0,0,0,0,0,1,False
1b8531fe-f694-452b-8f60-c10f31a506a8,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,15,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"562,776",https://ehrafworldcultures.yale.edu/sres/1b8531fe-f694-452b-8f60-c10f31a506a8,0,0,0,0,0,0,1,0,0,0,0,False
148f87a0-ff0d-42c2-8901-93408e36e79f,"Sharp, Henry S.","The transformation of Bigfoot: maleness, power, and belief
         among the Chipewyan",1988,169,Monograph,Chipewyans,North America,Arctic and Subarctic,hunter-gatherers,,"538,776,805",https://ehrafworldcultures.yale.edu/sres/148f87a0-ff0d-42c2-8901-93408e36e79f,0,0,0,0,0,0,1,0,0,0,0,False
b3ec6bc0-7e2c-4d38-a74f-0ae4fa469a96,"Opler, Morris Edward, 1907-1996",Apache odyssey: a journey between two worlds,1969,120,Monograph,Mescalero Apache,North America,Southwest and Basin,hunter-gatherers,,"755,756,787",https://ehrafworldcultures.yale.edu/sres/b3ec6bc0-7e2c-4d38-a74f-0ae4fa469a96,0,0,0,0,0,0,0,0,0,0,1,False
327037b2-8d9f-4958-8133-ad6c3e37a861,"Radin, Paul, 1883-1959",The Winnebago tribe,1923,306,Monograph,Winnebago/Ho-Chunk,North America,Eastern Woodlands,primarily hunter-gatherers,,"159,278,534,726,776,000,000,000,000",https://ehrafworldcultures.yale.edu/sres/327037b2-8d9f-4958-8133-ad6c3e37a861,0,0,0,0,0,0,1,0,1,0,1,False
c1562f9c-79df-4b90-9b63-9541add44c24,"TÃ¶njes, Hermann, 1871-","Ovamboland: country, people, mission, with particular reference to the largest tribe, the Kwanyama",1996,251,Monograph,Ovambo,Africa,Southern Africa,agro-pastoralists,,"779,797",https://ehrafworldcultures.yale.edu/sres/c1562f9c-79df-4b90-9b63-9541add44c24,0,0,0,0,0,0,0,0,0,1,0,False
c1d38e50-e36b-4548-ab9e-90e82ec731c1,"Turnbull, Colin M.","Wayward servants: the two worlds of the African
         Pygmies",1965,247,Monograph,Mbuti,Africa,Central Africa,hunter-gatherers,,"192,771,778",https://ehrafworldcultures.yale.edu/sres/c1d38e50-e36b-4548-ab9e-90e82ec731c1,0,1,0,0,0,0,0,0,1,0,0,False
9aab1b5f-e7bc-4393-911c-9206ec0a14e4,"Silva, Aracy Lopes da",Social practice and ontology in Akwe-Xavante naming and myth,1989,338,Journal Article,Xavante,South America,Eastern South America,primarily hunter-gatherers,,"553,773",https://ehrafworldcultures.yale.edu/sres/9aab1b5f-e7bc-4393-911c-9206ec0a14e4,0,0,0,1,0,0,0,0,0,0,0,False
88b125df-6f05-4f86-a956-9c7351e379df,"Parpola, Marjatta","Kerala Brahmins in transition: a study of a Namputiri
         family",2000,282,Monograph,Kerala,Asia,South Asia,intensive agriculturalists,,"156,302,304,564,778,000",https://ehrafworldcultures.yale.edu/sres/88b125df-6f05-4f86-a956-9c7351e379df,0,0,0,0,0,0,0,0,1,0,0,False
66630b86-2d7a-4fee-8f6c-dce43e65c268,"Blanchard, Kendall, 1942-","The economics of sainthood: religious change among the Rimrock
         Navajos",1977,90,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"113,114,771",https://ehrafworldcultures.yale.edu/sres/66630b86-2d7a-4fee-8f6c-dce43e65c268,0,1,0,0,0,0,0,0,0,0,0,False
49c00a36-e8d8-436d-bb16-532189154382,"Urbanowicz, Charles Francis","Tongan culture: the methodology of an ethnographic
         reconstruction",1973,82,Monograph,Tongans,Oceania,Polynesia,horticulturalists,,"127,244,643,651,776,000,000",https://ehrafworldcultures.yale.edu/sres/49c00a36-e8d8-436d-bb16-532189154382,0,0,0,0,0,0,1,0,0,0,0,False
716f726e-047d-469f-a7f9-5916ecd8ffa6,"Oliver, Douglas L.","Land tenure in northeast Siuai, southern Bougainville,
            Solomon Islands",1949,54,Essay,Siwai,Oceania,Melanesia,agro-pastoralists,,"423,613,614,776,778",https://ehrafworldcultures.yale.edu/sres/716f726e-047d-469f-a7f9-5916ecd8ffa6,0,0,0,0,0,0,1,0,1,0,0,False
8f3decd5-2e08-4873-b90f-2fc850f7fc54,"Calame-Griaule, GeneviÃ¨ve",Words and the Dogon world,1986,685,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"533,776",https://ehrafworldcultures.yale.edu/sres/8f3decd5-2e08-4873-b90f-2fc850f7fc54,0,0,0,0,0,0,1,0,0,0,0,False
3996e72e-f8a2-430a-9151-56b036466c5f,"Bullock, Charles",The Mashona and the Matabele,1950,156,Monograph,Shona,Africa,Southern Africa,agro-pastoralists,,775,https://ehrafworldcultures.yale.edu/sres/3996e72e-f8a2-430a-9151-56b036466c5f,0,0,0,0,0,1,0,0,0,0,0,False
a5a1af8f-529b-41ee-9bc4-ade6a4820d89,"Kerr, George H., 1911-","Okinawa, the history on an island people",1958,286,Monograph,Okinawans,Asia,East Asia,intensive agriculturalists,,"648,787",https://ehrafworldcultures.yale.edu/sres/a5a1af8f-529b-41ee-9bc4-ade6a4820d89,0,0,0,0,0,0,0,0,0,0,1,False
989cbea5-724b-4ff8-bc45-e20adecec49e,"Hogg, Donald",Jamacian religions: a study in variations,1967,160,Monograph,Jamaicans,Middle America and the Caribbean,Caribbean,commercial economy,,"128,177,178,184,754,000,000,000",https://ehrafworldcultures.yale.edu/sres/989cbea5-724b-4ff8-bc45-e20adecec49e,0,0,0,0,0,1,0,0,0,0,0,False
e53832a1-20a4-4d4e-ba3b-3247f1ab4a5a,"RÃ³heim, GÃ©za, 1891-1953","The eternal ones of the dream: a psychoanalytic interpretation
         of Australian myth and ritual",1945,146-147,"Component part(s), monograph",Aranda,Oceania,Australia,hunter-gatherers,,"154,539,771,789",https://ehrafworldcultures.yale.edu/sres/e53832a1-20a4-4d4e-ba3b-3247f1ab4a5a,0,1,0,0,0,0,0,0,0,0,0,False
